,Power
2024-05-30 13:40:00,0.6892999999999999
2024-05-30 13:45:00,0.7597999999999999
2024-05-30 13:50:00,0.6656
2024-05-30 13:55:00,0.5947
2024-05-30 14:00:00,0.7419
2024-05-30 14:05:00,0.7767999999999999
2024-05-30 14:10:00,0.6982999999999999
2024-05-30 14:15:00,0.7352000000000001
2024-05-30 14:20:00,0.8491000000000001
2024-05-30 14:25:00,0.8846
2024-05-30 14:30:00,0.7571
2024-05-30 14:35:00,0.6636
2024-05-30 14:40:00,0.5268999999999999
2024-05-30 14:45:00,0.5364
2024-05-30 14:50:00,0.5562
2024-05-30 14:55:00,0.5942000000000001
2024-05-30 15:00:00,0.6655
2024-05-30 15:05:00,0.5908
2024-05-30 15:10:00,0.6846
2024-05-30 15:15:00,0.5049
2024-05-30 15:20:00,0.5661
2024-05-30 15:25:00,1.104
2024-05-30 15:30:00,0.4628
2024-05-30 15:35:00,0.3996
2024-05-30 15:40:00,0.2958
2024-05-30 15:45:00,0.404
2024-05-30 15:50:00,0.4084
2024-05-30 15:55:00,0.4244
2024-05-30 16:00:00,0.3775
2024-05-30 16:05:00,0.526
2024-05-30 16:10:00,0.33089999999999997
2024-05-30 16:15:00,0.4606
2024-05-30 16:20:00,0.5363
2024-05-30 16:25:00,0.4564
2024-05-30 16:30:00,0.6267999999999999
2024-05-30 16:35:00,0.4064
2024-05-30 16:40:00,0.43089999999999995
2024-05-30 16:45:00,0.3456
2024-05-30 16:50:00,0.2396
2024-05-30 16:55:00,0.2537
2024-05-30 17:00:00,0.18969999999999998
2024-05-30 17:05:00,0.1717
2024-05-30 17:10:00,0.2011
2024-05-30 17:15:00,0.1767
2024-05-30 17:20:00,0.152
2024-05-30 17:25:00,0.15309999999999999
2024-05-30 17:30:00,0.1206
2024-05-30 17:35:00,0.1152
2024-05-30 17:40:00,0.1085
2024-05-30 17:45:00,0.0979
2024-05-30 17:50:00,0.0889
2024-05-30 17:55:00,0.0876
2024-05-30 18:00:00,0.07390000000000001
2024-05-30 18:05:00,0.0424
2024-05-30 18:10:00,0.032600000000000004
2024-05-30 18:15:00,0.022
2024-05-30 18:20:00,0.0175
2024-05-30 18:25:00,0.0078
2024-05-30 18:30:00,0.003
2024-05-30 18:35:00,0.001
2024-05-30 18:40:00,0.0060999999999999995
2024-05-30 18:45:00,0.0095
2024-05-30 18:50:00,0.0126
2024-05-30 18:55:00,0.0158
2024-05-30 19:00:00,0.0175
2024-05-30 19:05:00,0.0
2024-05-30 19:10:00,0.0
2024-05-30 19:15:00,0.0
2024-05-30 19:20:00,0.0
2024-05-30 19:25:00,0.0
2024-05-30 19:30:00,0.0
2024-05-30 19:35:00,0.0
2024-05-30 19:40:00,0.0
2024-05-30 19:45:00,0.0
2024-05-30 19:50:00,0.0
2024-05-30 19:55:00,0.0
2024-05-30 20:00:00,0.0
2024-05-30 20:05:00,0.0
2024-05-30 20:10:00,0.0
2024-05-30 20:15:00,0.0
2024-05-30 20:20:00,0.0
2024-05-30 20:25:00,0.0
2024-05-30 20:30:00,0.0
2024-05-30 20:35:00,0.0
2024-05-30 20:40:00,0.0
2024-05-30 20:45:00,0.0
2024-05-30 20:50:00,0.0
2024-05-30 20:55:00,0.0
2024-05-30 21:00:00,0.0
2024-05-30 21:05:00,0.0
2024-05-30 21:10:00,0.0
2024-05-30 21:15:00,0.0
2024-05-30 21:20:00,0.0
2024-05-30 21:25:00,0.0
2024-05-30 21:30:00,0.0
2024-05-30 21:35:00,0.0
2024-05-30 21:40:00,0.0
2024-05-30 21:45:00,0.0
2024-05-30 21:50:00,0.0
2024-05-30 21:55:00,0.0
2024-05-30 22:00:00,0.0
2024-05-30 22:05:00,0.0
2024-05-30 22:10:00,0.0
2024-05-30 22:15:00,0.0
2024-05-30 22:20:00,0.0
2024-05-30 22:25:00,0.0
2024-05-30 22:30:00,0.0
2024-05-30 22:35:00,0.0
2024-05-30 22:40:00,0.0
2024-05-30 22:45:00,0.0
2024-05-30 22:50:00,0.0
2024-05-30 22:55:00,0.0
2024-05-30 23:00:00,0.0
2024-05-30 23:05:00,0.0
2024-05-30 23:10:00,0.0
2024-05-30 23:15:00,0.0
2024-05-30 23:20:00,0.0
2024-05-30 23:25:00,0.0
2024-05-30 23:30:00,0.0
2024-05-30 23:35:00,0.0
2024-05-30 23:40:00,0.0
2024-05-30 23:45:00,0.0
2024-05-30 23:50:00,0.0
2024-05-30 23:55:00,0.0
2024-05-31 00:00:00,0.0
2024-05-31 00:05:00,0.0
2024-05-31 00:10:00,0.0
2024-05-31 00:15:00,0.0
2024-05-31 00:20:00,0.0
2024-05-31 00:25:00,0.0
2024-05-31 00:30:00,0.0
2024-05-31 00:35:00,0.0
2024-05-31 00:40:00,0.0
2024-05-31 00:45:00,0.0
2024-05-31 00:50:00,0.0
2024-05-31 00:55:00,0.0
2024-05-31 01:00:00,0.0
2024-05-31 01:05:00,0.0
2024-05-31 01:10:00,0.0
2024-05-31 01:15:00,0.0
2024-05-31 01:20:00,0.0
2024-05-31 01:25:00,0.0
2024-05-31 01:30:00,0.0
2024-05-31 01:35:00,0.0
2024-05-31 01:40:00,0.0
2024-05-31 01:45:00,0.0
2024-05-31 01:50:00,0.0
2024-05-31 01:55:00,0.0
2024-05-31 02:00:00,0.0
2024-05-31 02:05:00,0.0
2024-05-31 02:10:00,0.0
2024-05-31 02:15:00,0.0
2024-05-31 02:20:00,0.0
2024-05-31 02:25:00,0.0
2024-05-31 02:30:00,0.0
2024-05-31 02:35:00,0.0
2024-05-31 02:40:00,0.0
2024-05-31 02:45:00,0.0
2024-05-31 02:50:00,0.0
2024-05-31 02:55:00,0.0
2024-05-31 03:00:00,0.0
2024-05-31 03:05:00,0.0
2024-05-31 03:10:00,0.0
2024-05-31 03:15:00,0.0
2024-05-31 03:20:00,0.0
2024-05-31 03:25:00,0.0
2024-05-31 03:30:00,0.0
2024-05-31 03:35:00,0.0
2024-05-31 03:40:00,0.0
2024-05-31 03:45:00,0.0
2024-05-31 03:50:00,0.0
2024-05-31 03:55:00,0.0
2024-05-31 04:00:00,0.0
2024-05-31 04:05:00,0.0
2024-05-31 04:10:00,0.0
2024-05-31 04:15:00,0.0
2024-05-31 04:20:00,0.0
2024-05-31 04:25:00,0.0
2024-05-31 04:30:00,0.0
2024-05-31 04:35:00,0.0
2024-05-31 04:40:00,0.0
2024-05-31 04:45:00,0.0
2024-05-31 04:50:00,0.0
2024-05-31 04:55:00,0.0
2024-05-31 05:00:00,0.0
2024-05-31 05:05:00,0.0
2024-05-31 05:10:00,0.0
2024-05-31 05:15:00,0.0
2024-05-31 05:20:00,0.0
2024-05-31 05:25:00,0.0
2024-05-31 05:30:00,0.0008882944583892822
2024-05-31 05:35:00,0.0011929687857627868
2024-05-31 05:40:00,0.001203925371170044
2024-05-31 05:45:00,0.001247464746236801
2024-05-31 05:50:00,0.0013586513698101044
2024-05-31 05:55:00,0.001541570782661438
2024-05-31 06:00:00,0.001832266598939896
2024-05-31 06:05:00,0.0023423812687397003
2024-05-31 06:10:00,0.0038843910098075862
2024-05-31 06:15:00,0.00576453572511673
2024-05-31 06:20:00,0.005995181202888489
2024-05-31 06:25:00,0.008255767703056336
2024-05-31 06:30:00,0.013185694456100464
2024-05-31 06:35:00,0.020105787754058843
2024-05-31 06:40:00,0.03709478807449341
2024-05-31 06:45:00,0.05156718254089356
2024-05-31 06:50:00,0.06467486572265625
2024-05-31 06:55:00,0.0976843147277832
2024-05-31 07:00:00,0.11698723220825195
2024-05-31 07:05:00,0.10400832748413086
2024-05-31 07:10:00,0.10379746627807616
2024-05-31 07:15:00,0.13561009216308595
2024-05-31 07:20:00,0.16790702438354493
2024-05-31 07:25:00,0.17702634048461913
2024-05-31 07:30:00,0.17827361679077147
2024-05-31 07:35:00,0.1935442695617676
2024-05-31 07:40:00,0.21282868576049804
2024-05-31 07:45:00,0.2143952789306641
2024-05-31 07:50:00,0.213276611328125
2024-05-31 07:55:00,0.2279452781677246
2024-05-31 08:00:00,0.2535992050170898
2024-05-31 08:05:00,0.28648114013671877
2024-05-31 08:10:00,0.33751798248291015
2024-05-31 08:15:00,0.3657411880493164
2024-05-31 08:20:00,0.34832020568847655
2024-05-31 08:25:00,0.37597257232666015
2024-05-31 08:30:00,0.43043927764892576
2024-05-31 08:35:00,0.42895118713378905
2024-05-31 08:40:00,0.40767176818847656
2024-05-31 08:45:00,0.40729077911376954
2024-05-31 08:50:00,0.40046973419189447
2024-05-31 08:55:00,0.4077366485595703
2024-05-31 09:00:00,0.440002326965332
2024-05-31 09:05:00,0.4357330551147461
2024-05-31 09:10:00,0.4886155395507813
2024-05-31 09:15:00,0.5582974014282227
2024-05-31 09:20:00,0.4941119842529297
2024-05-31 09:25:00,0.4302570343017578
2024-05-31 09:30:00,0.45295541381835935
2024-05-31 09:35:00,0.5133629760742188
2024-05-31 09:40:00,0.5234751510620117
2024-05-31 09:45:00,0.45460677337646477
2024-05-31 09:50:00,0.40120643615722656
2024-05-31 09:55:00,0.3977062225341797
2024-05-31 10:00:00,0.41682206726074217
2024-05-31 10:05:00,0.4228095474243164
2024-05-31 10:10:00,0.4095880432128906
2024-05-31 10:15:00,0.4052602691650391
2024-05-31 10:20:00,0.42691500854492187
2024-05-31 10:25:00,0.45750537872314445
2024-05-31 10:30:00,0.45402887725830077
2024-05-31 10:35:00,0.4101230239868164
2024-05-31 10:40:00,0.3793495635986328
2024-05-31 10:45:00,0.382231819152832
2024-05-31 10:50:00,0.3952418746948242
2024-05-31 10:55:00,0.3829466094970703
2024-05-31 11:00:00,0.3649136962890625
2024-05-31 11:05:00,0.3888214874267578
2024-05-31 11:10:00,0.408574348449707
2024-05-31 11:15:00,0.4214505004882813
2024-05-31 11:20:00,0.42494934844970705
2024-05-31 11:25:00,0.37500769805908196
2024-05-31 11:30:00,0.3384102478027344
2024-05-31 11:35:00,0.36493509674072266
2024-05-31 11:40:00,0.43008782958984376
2024-05-31 11:45:00,0.47446542358398436
2024-05-31 11:50:00,0.45478785705566405
2024-05-31 11:55:00,0.45883045196533195
2024-05-31 12:00:00,0.501630630493164
2024-05-31 12:05:00,0.5026603546142578
2024-05-31 12:10:00,0.5132316207885742
2024-05-31 12:15:00,0.5386924743652344
2024-05-31 12:20:00,0.4988436050415039
2024-05-31 12:25:00,0.4483201171875
2024-05-31 12:30:00,0.4998
2024-05-31 12:35:00,0.4869
2024-05-31 12:40:00,0.38110000000000005
2024-05-31 12:45:00,0.4657
2024-05-31 12:50:00,0.5131
2024-05-31 12:55:00,0.4138
2024-05-31 13:00:00,0.5342
2024-05-31 13:05:00,0.6013
2024-05-31 13:10:00,0.5113
2024-05-31 13:15:00,0.642
2024-05-31 13:20:00,0.623
2024-05-31 13:25:00,0.5855
2024-05-31 13:30:00,0.6322000000000001
2024-05-31 13:35:00,0.5231
2024-05-31 13:40:00,0.5671
2024-05-31 13:45:00,0.5302
2024-05-31 13:50:00,0.5792999999999999
2024-05-31 13:55:00,0.5065
2024-05-31 14:00:00,0.5665
2024-05-31 14:05:00,0.4908
2024-05-31 14:10:00,0.44160000000000005
2024-05-31 14:15:00,0.4722
2024-05-31 14:20:00,0.4325
2024-05-31 14:25:00,0.4715
2024-05-31 14:30:00,0.43239999999999995
2024-05-31 14:35:00,0.391
2024-05-31 14:40:00,0.5912000000000001
2024-05-31 14:45:00,0.5622999999999999
2024-05-31 14:50:00,0.4343
2024-05-31 14:55:00,0.3972
2024-05-31 15:00:00,0.3098
2024-05-31 15:05:00,0.3807
2024-05-31 15:10:00,0.4455
2024-05-31 15:15:00,0.4753
2024-05-31 15:20:00,0.48619999999999997
2024-05-31 15:25:00,0.5142
2024-05-31 15:30:00,0.44139999999999996
2024-05-31 15:35:00,0.3975
2024-05-31 15:40:00,0.4064
2024-05-31 15:45:00,0.3931
2024-05-31 15:50:00,0.4104
2024-05-31 15:55:00,0.49010000000000004
2024-05-31 16:00:00,0.42410000000000003
2024-05-31 16:05:00,0.444
2024-05-31 16:10:00,0.5277000000000001
2024-05-31 16:15:00,0.3374
2024-05-31 16:20:00,0.3594
2024-05-31 16:25:00,0.39380000000000004
2024-05-31 16:30:00,0.4072
2024-05-31 16:35:00,0.44089999999999996
2024-05-31 16:40:00,0.3326
2024-05-31 16:45:00,0.492
2024-05-31 16:50:00,0.569
2024-05-31 16:55:00,0.4575
2024-05-31 17:00:00,0.3445
2024-05-31 17:05:00,0.2538
2024-05-31 17:10:00,0.3068
2024-05-31 17:15:00,0.30639999999999995
2024-05-31 17:20:00,0.186
2024-05-31 17:25:00,0.2843
2024-05-31 17:30:00,0.3775
2024-05-31 17:35:00,0.24819999999999998
2024-05-31 17:40:00,0.1973
2024-05-31 17:45:00,0.1369
2024-05-31 17:50:00,0.1237
2024-05-31 17:55:00,0.1507
2024-05-31 18:00:00,0.07
2024-05-31 18:05:00,0.0626
2024-05-31 18:10:00,0.0701
2024-05-31 18:15:00,0.0475
2024-05-31 18:20:00,0.045700000000000005
2024-05-31 18:25:00,0.0557
2024-05-31 18:30:00,0.0453
2024-05-31 18:35:00,0.0265
2024-05-31 18:40:00,0.0021000000000000003
2024-05-31 18:45:00,0.0095
2024-05-31 18:50:00,0.012
2024-05-31 18:55:00,0.0146
2024-05-31 19:00:00,0.018
2024-05-31 19:05:00,0.0
2024-05-31 19:10:00,0.0
2024-05-31 19:15:00,0.0
2024-05-31 19:20:00,0.0
2024-05-31 19:25:00,0.0
2024-05-31 19:30:00,0.0
2024-05-31 19:35:00,0.0
2024-05-31 19:40:00,0.0
2024-05-31 19:45:00,0.0
2024-05-31 19:50:00,0.0
2024-05-31 19:55:00,0.0
2024-05-31 20:00:00,0.0
2024-05-31 20:05:00,0.0
2024-05-31 20:10:00,0.0
2024-05-31 20:15:00,0.0
2024-05-31 20:20:00,0.0
2024-05-31 20:25:00,0.0
2024-05-31 20:30:00,0.0
2024-05-31 20:35:00,0.0
2024-05-31 20:40:00,0.0
2024-05-31 20:45:00,0.0
2024-05-31 20:50:00,0.0
2024-05-31 20:55:00,0.0
2024-05-31 21:00:00,0.0
2024-05-31 21:05:00,0.0
2024-05-31 21:10:00,0.0
2024-05-31 21:15:00,0.0
2024-05-31 21:20:00,0.0
2024-05-31 21:25:00,0.0
2024-05-31 21:30:00,0.0
2024-05-31 21:35:00,0.0
2024-05-31 21:40:00,0.0
2024-05-31 21:45:00,0.0
2024-05-31 21:50:00,0.0
2024-05-31 21:55:00,0.0
2024-05-31 22:00:00,0.0
2024-05-31 22:05:00,0.0
2024-05-31 22:10:00,0.0
2024-05-31 22:15:00,0.0
2024-05-31 22:20:00,0.0
2024-05-31 22:25:00,0.0
2024-05-31 22:30:00,0.0
2024-05-31 22:35:00,0.0
2024-05-31 22:40:00,0.0
2024-05-31 22:45:00,0.0
2024-05-31 22:50:00,0.0
2024-05-31 22:55:00,0.0
2024-05-31 23:00:00,0.0
2024-05-31 23:05:00,0.0
2024-05-31 23:10:00,0.0
2024-05-31 23:15:00,0.0
2024-05-31 23:20:00,0.0
2024-05-31 23:25:00,0.0
2024-05-31 23:30:00,0.0
2024-05-31 23:35:00,0.0
2024-05-31 23:40:00,0.0
2024-05-31 23:45:00,0.0
2024-05-31 23:50:00,0.0
2024-05-31 23:55:00,0.0
2024-06-01 00:00:00,0.0
2024-06-01 00:05:00,0.0
2024-06-01 00:10:00,0.0
2024-06-01 00:15:00,0.0
2024-06-01 00:20:00,0.0
2024-06-01 00:25:00,0.0
2024-06-01 00:30:00,0.0
2024-06-01 00:35:00,0.0
2024-06-01 00:40:00,0.0
2024-06-01 00:45:00,0.0
2024-06-01 00:50:00,0.0
2024-06-01 00:55:00,0.0
2024-06-01 01:00:00,0.0
2024-06-01 01:05:00,0.0
2024-06-01 01:10:00,0.0
2024-06-01 01:15:00,0.0
2024-06-01 01:20:00,0.0
2024-06-01 01:25:00,0.0
2024-06-01 01:30:00,0.0
2024-06-01 01:35:00,0.0
2024-06-01 01:40:00,0.0
2024-06-01 01:45:00,0.0
2024-06-01 01:50:00,0.0
2024-06-01 01:55:00,0.0
2024-06-01 02:00:00,0.0
2024-06-01 02:05:00,0.0
2024-06-01 02:10:00,0.0
2024-06-01 02:15:00,0.0
2024-06-01 02:20:00,0.0
2024-06-01 02:25:00,0.0
2024-06-01 02:30:00,0.0
2024-06-01 02:35:00,0.0
2024-06-01 02:40:00,0.0
2024-06-01 02:45:00,0.0
2024-06-01 02:50:00,0.0
2024-06-01 02:55:00,0.0
2024-06-01 03:00:00,0.0
2024-06-01 03:05:00,0.0
2024-06-01 03:10:00,0.0
2024-06-01 03:15:00,0.0
2024-06-01 03:20:00,0.0
2024-06-01 03:25:00,0.0
2024-06-01 03:30:00,0.0
2024-06-01 03:35:00,0.0
2024-06-01 03:40:00,0.0
2024-06-01 03:45:00,0.0
2024-06-01 03:50:00,0.0
2024-06-01 03:55:00,0.0
2024-06-01 04:00:00,0.0
2024-06-01 04:05:00,0.0
2024-06-01 04:10:00,0.0
2024-06-01 04:15:00,0.0
2024-06-01 04:20:00,0.0
2024-06-01 04:25:00,0.0
2024-06-01 04:30:00,0.0
2024-06-01 04:35:00,0.0
2024-06-01 04:40:00,0.0
2024-06-01 04:45:00,0.0
2024-06-01 04:50:00,0.0
2024-06-01 04:55:00,0.0
2024-06-01 05:00:00,0.0
2024-06-01 05:05:00,0.0
2024-06-01 05:10:00,0.0
2024-06-01 05:15:00,0.0
2024-06-01 05:20:00,0.0
2024-06-01 05:25:00,0.0
2024-06-01 05:30:00,0.0008095217645168305
2024-06-01 05:35:00,0.0010906959772109984
2024-06-01 05:40:00,0.0011161375641822815
2024-06-01 05:45:00,0.0011667506098747252
2024-06-01 05:50:00,0.0012438687980175019
2024-06-01 05:55:00,0.001355072319507599
2024-06-01 06:00:00,0.0015367931127548218
2024-06-01 06:05:00,0.0018101339340209962
2024-06-01 06:10:00,0.0023780028223991394
2024-06-01 06:15:00,0.0033404441475868227
2024-06-01 06:20:00,0.0040598145127296445
2024-06-01 06:25:00,0.004446773052215576
2024-06-01 06:30:00,0.004591386675834656
2024-06-01 06:35:00,0.005216638565063477
2024-06-01 06:40:00,0.007151768922805786
2024-06-01 06:45:00,0.00855715036392212
2024-06-01 06:50:00,0.00990734362602234
2024-06-01 06:55:00,0.01313124942779541
2024-06-01 07:00:00,0.027455366134643555
2024-06-01 07:05:00,0.043183699607849124
2024-06-01 07:10:00,0.04841445159912108
2024-06-01 07:15:00,0.07184292364120483
2024-06-01 07:20:00,0.09488202285766602
2024-06-01 07:25:00,0.09771312904357911
2024-06-01 07:30:00,0.10820505523681641
2024-06-01 07:35:00,0.1212507266998291
2024-06-01 07:40:00,0.1362500820159912
2024-06-01 07:45:00,0.1536014289855957
2024-06-01 07:50:00,0.15840443801879883
2024-06-01 07:55:00,0.18136641693115238
2024-06-01 08:00:00,0.25900973510742187
2024-06-01 08:05:00,0.32696310424804687
2024-06-01 08:10:00,0.4806835632324219
2024-06-01 08:15:00,0.6811787643432617
2024-06-01 08:20:00,0.6862161407470703
2024-06-01 08:25:00,0.7170215148925781
2024-06-01 08:30:00,0.7876747131347657
2024-06-01 08:35:00,0.7750856018066407
2024-06-01 08:40:00,0.8839130096435547
2024-06-01 08:45:00,1.0215924377441405
2024-06-01 08:50:00,1.086215087890625
2024-06-01 08:55:00,1.1639555358886722
2024-06-01 09:00:00,1.2234449157714844
2024-06-01 09:05:00,1.2446686706542969
2024-06-01 09:10:00,1.2605435485839844
2024-06-01 09:15:00,1.2712117919921875
2024-06-01 09:20:00,1.2785232543945313
2024-06-01 09:25:00,1.2688071899414062
2024-06-01 09:30:00,1.2493229064941407
2024-06-01 09:35:00,1.2547184448242188
2024-06-01 09:40:00,1.2513659362792968
2024-06-01 09:45:00,1.2037127075195313
2024-06-01 09:50:00,1.2127980651855468
2024-06-01 09:55:00,1.2784917297363279
2024-06-01 10:00:00,1.3044036560058594
2024-06-01 10:05:00,1.3132741394042968
2024-06-01 10:10:00,1.2687892761230468
2024-06-01 10:15:00,1.2682337036132814
2024-06-01 10:20:00,1.3194966430664063
2024-06-01 10:25:00,1.020750190734863
2024-06-01 10:30:00,0.4800664749145508
2024-06-01 10:35:00,0.225642822265625
2024-06-01 10:40:00,0.18745065307617187
2024-06-01 10:45:00,0.16389483642578126
2024-06-01 10:50:00,0.19905491638183598
2024-06-01 10:55:00,0.26583746337890624
2024-06-01 11:00:00,0.30360625457763674
2024-06-01 11:05:00,0.2913439521789551
2024-06-01 11:10:00,0.23511330032348635
2024-06-01 11:15:00,0.17157817840576173
2024-06-01 11:20:00,0.15995914077758788
2024-06-01 11:25:00,0.18682796478271485
2024-06-01 11:30:00,0.20287456512451169
2024-06-01 11:35:00,0.19836703491210936
2024-06-01 11:40:00,0.1747123222351074
2024-06-01 11:45:00,0.14549564361572265
2024-06-01 11:50:00,0.13923875427246094
2024-06-01 11:55:00,0.1490650291442871
2024-06-01 12:00:00,0.1578014488220215
2024-06-01 12:05:00,0.16666462326049805
2024-06-01 12:10:00,0.16512038803100587
2024-06-01 12:15:00,0.16469202041625977
2024-06-01 12:20:00,0.17956413650512695
2024-06-01 12:25:00,0.21197778625488284
2024-06-01 12:30:00,0.26080000000000003
2024-06-01 12:35:00,0.21530000000000002
2024-06-01 12:40:00,0.30960000000000004
2024-06-01 12:45:00,0.3128
2024-06-01 12:50:00,0.30310000000000004
2024-06-01 12:55:00,0.3659
2024-06-01 13:00:00,0.4656
2024-06-01 13:05:00,0.6937000000000001
2024-06-01 13:10:00,0.8298
2024-06-01 13:15:00,0.9193
2024-06-01 13:20:00,0.6698999999999999
2024-06-01 13:25:00,0.9601000000000001
2024-06-01 13:30:00,1.033
2024-06-01 13:35:00,1.503
2024-06-01 13:40:00,1.734
2024-06-01 13:45:00,1.551
2024-06-01 13:50:00,1.927
2024-06-01 13:55:00,1.743
2024-06-01 14:00:00,1.431
2024-06-01 14:05:00,1.191
2024-06-01 14:10:00,1.083
2024-06-01 14:15:00,0.6578999999999999
2024-06-01 14:20:00,0.9056000000000001
2024-06-01 14:25:00,0.7032999999999999
2024-06-01 14:30:00,0.789
2024-06-01 14:35:00,1.412
2024-06-01 14:40:00,0.9967999999999999
2024-06-01 14:45:00,0.9218999999999999
2024-06-01 14:50:00,0.6187
2024-06-01 14:55:00,0.6279
2024-06-01 15:00:00,0.6397
2024-06-01 15:05:00,1.15
2024-06-01 15:10:00,1.996
2024-06-01 15:15:00,1.803
2024-06-01 15:20:00,1.902
2024-06-01 15:25:00,1.457
2024-06-01 15:30:00,1.297
2024-06-01 15:35:00,1.607
2024-06-01 15:40:00,1.243
2024-06-01 15:45:00,1.409
2024-06-01 15:50:00,1.337
2024-06-01 15:55:00,1.314
2024-06-01 16:00:00,1.276
2024-06-01 16:05:00,1.228
2024-06-01 16:10:00,0.9401
2024-06-01 16:15:00,0.6377
2024-06-01 16:20:00,0.48569999999999997
2024-06-01 16:25:00,0.4735
2024-06-01 16:30:00,0.3098
2024-06-01 16:35:00,0.32330000000000003
2024-06-01 16:40:00,0.271
2024-06-01 16:45:00,0.267
2024-06-01 16:50:00,0.2268
2024-06-01 16:55:00,0.2576
2024-06-01 17:00:00,0.0653
2024-06-01 17:05:00,0.0297
2024-06-01 17:10:00,0.0223
2024-06-01 17:15:00,0.0099
2024-06-01 17:20:00,0.0038
2024-06-01 17:25:00,0.0016
2024-06-01 17:30:00,0.0024
2024-06-01 17:35:00,0.0034
2024-06-01 17:40:00,0.0015
2024-06-01 17:45:00,0.0063
2024-06-01 17:50:00,0.0067
2024-06-01 17:55:00,0.0012
2024-06-01 18:00:00,0.0029
2024-06-01 18:05:00,0.0044
2024-06-01 18:10:00,0.004900000000000001
2024-06-01 18:15:00,0.0035
2024-06-01 18:20:00,0.0063
2024-06-01 18:25:00,0.011800000000000001
2024-06-01 18:30:00,0.0156
2024-06-01 18:35:00,0.0178
2024-06-01 18:40:00,0.0
2024-06-01 18:45:00,0.0
2024-06-01 18:50:00,0.0
2024-06-01 18:55:00,0.0
2024-06-01 19:00:00,0.0
2024-06-01 19:05:00,0.0
2024-06-01 19:10:00,0.0
2024-06-01 19:15:00,0.0
2024-06-01 19:20:00,0.0
2024-06-01 19:25:00,0.0
2024-06-01 19:30:00,0.0
2024-06-01 19:35:00,0.0
2024-06-01 19:40:00,0.0
2024-06-01 19:45:00,0.0
2024-06-01 19:50:00,0.0
2024-06-01 19:55:00,0.0
2024-06-01 20:00:00,0.0
2024-06-01 20:05:00,0.0
2024-06-01 20:10:00,0.0
2024-06-01 20:15:00,0.0
2024-06-01 20:20:00,0.0
2024-06-01 20:25:00,0.0
2024-06-01 20:30:00,0.0
2024-06-01 20:35:00,0.0
2024-06-01 20:40:00,0.0
2024-06-01 20:45:00,0.0
2024-06-01 20:50:00,0.0
2024-06-01 20:55:00,0.0
2024-06-01 21:00:00,0.0
2024-06-01 21:05:00,0.0
2024-06-01 21:10:00,0.0
2024-06-01 21:15:00,0.0
2024-06-01 21:20:00,0.0
2024-06-01 21:25:00,0.0
2024-06-01 21:30:00,0.0
2024-06-01 21:35:00,0.0
2024-06-01 21:40:00,0.0
2024-06-01 21:45:00,0.0
2024-06-01 21:50:00,0.0
2024-06-01 21:55:00,0.0
2024-06-01 22:00:00,0.0
2024-06-01 22:05:00,0.0
2024-06-01 22:10:00,0.0
2024-06-01 22:15:00,0.0
2024-06-01 22:20:00,0.0
2024-06-01 22:25:00,0.0
2024-06-01 22:30:00,0.0
2024-06-01 22:35:00,0.0
2024-06-01 22:40:00,0.0
2024-06-01 22:45:00,0.0
2024-06-01 22:50:00,0.0
2024-06-01 22:55:00,0.0
2024-06-01 23:00:00,0.0
2024-06-01 23:05:00,0.0
2024-06-01 23:10:00,0.0
2024-06-01 23:15:00,0.0
2024-06-01 23:20:00,0.0
2024-06-01 23:25:00,0.0
2024-06-01 23:30:00,0.0
2024-06-01 23:35:00,0.0
2024-06-01 23:40:00,0.0
2024-06-01 23:45:00,0.0
2024-06-01 23:50:00,0.0
2024-06-01 23:55:00,0.0
2024-06-02 00:00:00,0.0
2024-06-02 00:05:00,0.0
2024-06-02 00:10:00,0.0
2024-06-02 00:15:00,0.0
2024-06-02 00:20:00,0.0
2024-06-02 00:25:00,0.0
2024-06-02 00:30:00,0.0
2024-06-02 00:35:00,0.0
2024-06-02 00:40:00,0.0
2024-06-02 00:45:00,0.0
2024-06-02 00:50:00,0.0
2024-06-02 00:55:00,0.0
2024-06-02 01:00:00,0.0
2024-06-02 01:05:00,0.0
2024-06-02 01:10:00,0.0
2024-06-02 01:15:00,0.0
2024-06-02 01:20:00,0.0
2024-06-02 01:25:00,0.0
2024-06-02 01:30:00,0.0
2024-06-02 01:35:00,0.0
2024-06-02 01:40:00,0.0
2024-06-02 01:45:00,0.0
2024-06-02 01:50:00,0.0
2024-06-02 01:55:00,0.0
2024-06-02 02:00:00,0.0
2024-06-02 02:05:00,0.0
2024-06-02 02:10:00,0.0
2024-06-02 02:15:00,0.0
2024-06-02 02:20:00,0.0
2024-06-02 02:25:00,0.0
2024-06-02 02:30:00,0.0
2024-06-02 02:35:00,0.0
2024-06-02 02:40:00,0.0
2024-06-02 02:45:00,0.0
2024-06-02 02:50:00,0.0
2024-06-02 02:55:00,0.0
2024-06-02 03:00:00,0.0
2024-06-02 03:05:00,0.0
2024-06-02 03:10:00,0.0
2024-06-02 03:15:00,0.0
2024-06-02 03:20:00,0.0
2024-06-02 03:25:00,0.0
2024-06-02 03:30:00,0.0
2024-06-02 03:35:00,0.0
2024-06-02 03:40:00,0.0
2024-06-02 03:45:00,0.0
2024-06-02 03:50:00,0.0
2024-06-02 03:55:00,0.0
2024-06-02 04:00:00,0.0
2024-06-02 04:05:00,0.0
2024-06-02 04:10:00,0.0
