Element, NumTerminals, NumConductors, NumPhases, kW1, kvar1, kW2, kvar2, kW3, kvar3, ... 
"Line.LINE552", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE553", 2, 3, 3,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE554", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE555", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE556", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE557", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE558", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE559", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE560", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE561", 2, 3, 3,      0.000,      0.000,      2.001,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.658,      0.000,      0.000
"Line.LINE562", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE563", 2, 3, 3,      8.025,      2.642,      7.018,      2.299,     13.068,      4.284,     -8.025,     -2.642,     -7.018,     -2.299,    -13.067,     -4.284
"Line.LINE564", 2, 3, 3,      5.007,      1.647,      7.019,      2.298,      7.034,      2.311,     -5.007,     -1.647,     -7.019,     -2.298,     -7.034,     -2.310
"Line.LINE565", 2, 3, 3,     11.046,      3.619,     12.054,      3.959,      8.029,      2.634,    -11.045,     -3.619,    -12.053,     -3.959,     -8.028,     -2.634
"Line.LINE566", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE567", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329
"Line.LINE568", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE569", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE570", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE571", 2, 3, 3,      2.002,      0.658,      4.004,      1.315,      2.002,      0.658,     -2.002,     -0.658,     -4.003,     -1.315,     -2.002,     -0.658
"Line.LINE572", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE573", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE574", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE575", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE576", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE577", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE578", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE579", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE580", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE581", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE582", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE583", 2, 3, 3,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE584", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE585", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE586", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.000,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE587", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE588", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE589", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE590", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE591", 2, 3, 3,      0.000,      0.000,      2.001,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE592", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE593", 2, 3, 3,      8.025,      2.642,      7.018,      2.299,     13.067,      4.284,     -8.025,     -2.642,     -7.018,     -2.299,    -13.067,     -4.284
"Line.LINE594", 2, 3, 3,      5.007,      1.647,      7.019,      2.298,      7.034,      2.310,     -5.007,     -1.647,     -7.019,     -2.298,     -7.034,     -2.310
"Line.LINE595", 2, 3, 3,     11.045,      3.619,     12.053,      3.959,      8.028,      2.634,    -11.045,     -3.619,    -12.052,     -3.958,     -8.028,     -2.634
"Line.LINE596", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE597", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329
"Line.LINE598", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE599", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE600", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE601", 2, 3, 3,      2.002,      0.658,      2.001,      0.658,      0.000,      0.000,     -2.002,     -0.658,     -2.001,     -0.658,      0.000,      0.000
"Line.LINE602", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE603", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE604", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658
"Line.LINE605", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE606", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE607", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE608", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE609", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE610", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE611", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE612", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE613", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE614", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE615", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE616", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE617", 2, 3, 3,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE618", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE619", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE620", 2, 3, 3,      2.000,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.000,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE621", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE622", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE623", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE624", 2, 3, 3,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE625", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE626", 2, 3, 3,      8.025,      2.642,      7.018,      2.299,     13.067,      4.284,     -8.020,     -2.636,     -7.016,     -2.301,    -13.041,     -4.280
"Line.LINE627", 2, 3, 3,      5.007,      1.647,      7.019,      2.298,      7.034,      2.310,     -5.007,     -1.647,     -7.018,     -2.298,     -7.034,     -2.310
"Line.LINE628", 2, 3, 3,     11.045,      3.619,     12.052,      3.958,      8.028,      2.634,    -11.044,     -3.619,    -12.052,     -3.958,     -8.028,     -2.634
"Line.LINE629", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE630", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329
"Line.LINE631", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE632", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE633", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE634", 2, 3, 3,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000,      0.000,      0.000
"Line.LINE635", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE636", 2, 3, 3,      0.000,      0.000,      2.001,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.658,      0.000,      0.000
"Line.LINE637", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE638", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE639", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE640", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658
"Line.LINE641", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE642", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE643", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE644", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE645", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE646", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE647", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE648", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE649", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE650", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE651", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE652", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE653", 2, 3, 3,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE654", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE655", 2, 3, 3,      2.000,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.000,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE656", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE657", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE658", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE659", 2, 3, 3,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE660", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE661", 2, 3, 3,      6.018,      1.979,      7.016,      2.301,     11.040,      3.623,     -6.016,     -1.975,     -7.010,     -2.304,    -11.018,     -3.618
"Line.LINE662", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE663", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE664", 2, 3, 3,      5.007,      1.647,      7.018,      2.298,      7.034,      2.310,     -5.007,     -1.647,     -7.018,     -2.299,     -7.033,     -2.310
"Line.LINE665", 2, 3, 3,     11.044,      3.619,     12.052,      3.958,      8.028,      2.634,    -11.044,     -3.619,    -12.051,     -3.958,     -8.028,     -2.633
"Line.LINE666", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE667", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329
"Line.LINE668", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE669", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE670", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE671", 2, 3, 3,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000,      0.000,      0.000
"Line.LINE672", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE673", 2, 3, 3,      0.000,      0.000,      2.001,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.658,      0.000,      0.000
"Line.LINE674", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE675", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE676", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE677", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658
"Line.LINE678", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE679", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE680", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE681", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE682", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE683", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE684", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE685", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE686", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE687", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE688", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE689", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE690", 2, 3, 3,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE691", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE692", 2, 3, 3,      2.000,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.000,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE693", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE694", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE695", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE696", 2, 3, 3,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE697", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE698", 2, 3, 3,      6.016,      1.975,      7.010,      2.304,      9.015,      2.960,     -6.016,     -1.975,     -7.010,     -2.304,     -9.014,     -2.960
"Line.LINE699", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658
"Line.LINE700", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657
"Line.LINE701", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE702", 2, 3, 3,      5.007,      1.647,      7.018,      2.299,      7.033,      2.310,     -5.007,     -1.647,     -7.018,     -2.299,     -7.033,     -2.310
"Line.LINE703", 2, 3, 3,     11.044,      3.619,     12.051,      3.958,      8.028,      2.633,    -11.039,     -3.620,    -12.045,     -3.956,     -8.027,     -2.633
"Line.LINE704", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE705", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329
"Line.LINE706", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE707", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE708", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE709", 2, 3, 3,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000,      0.000,      0.000
"Line.LINE710", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE711", 2, 3, 3,      0.000,      0.000,      2.001,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000
"Line.LINE712", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE713", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE714", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE715", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658
"Line.LINE716", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE717", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE718", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE719", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
"Line.LINE720", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE721", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE722", 2, 3, 3,      0.000,      0.000,      2.002,      0.658,      0.000,      0.000,      0.000,      0.000,     -2.002,     -0.658,      0.000,      0.000
"Line.LINE723", 2, 3, 3,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000,      0.000
"Line.LINE724", 2, 3, 3,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000,      0.000,      0.000
"Line.LINE725", 2, 3, 3,      0.000,      0.000,      1.000,      0.329,      0.000,      0.000,      0.000,      0.000,     -1.000,     -0.329,      0.000,      0.000
"Line.LINE726", 2, 3, 3,      2.001,      0.657,      0.000,      0.000,      0.000,      0.000,     -2.001,     -0.657,      0.000,      0.000,      0.000,      0.000
